,0,1,2,3
9196,vomika,9932722,Silver 1,TERRAN
9197,FloRi,9592710,Silver 1,ZERG
9198,nino,3763887,Silver 1,ZERG
9199,AmUn,10022461,Silver 1,TERRAN
9200,warrior,9780566,Silver 1,PROTOSS
9201,Khrajsy,2141067,Silver 1,TERRAN
9202,Starfaktory,8264580,Silver 1,ZERG
9203,Basa,8629437,Silver 1,PROTOSS
9204,Chenarion,2214138,Silver 1,ZERG
9205,ChampiON,41129,Silver 1,PROTOSS
9206,Pechka,7803410,Silver 1,ZERG
9207,seaeagle,8686763,Silver 1,TERRAN
9208,JanHammer,10153880,Silver 1,PROTOSS
9209,WildSnik,294770,Silver 1,TERRAN
9210,Archangel,7575115,Silver 1,RANDOM
9211,RoY,153338,Silver 1,ZERG
9212,azorez,6663945,Silver 1,TERRAN
9213,Bisk,593130,Silver 1,TERRAN
9214,ГейБой,2066462,Silver 1,ZERG
9215,Turkelton,8969580,Silver 1,RANDOM
9216,MihailPrise,9171321,Silver 1,ZERG
9217,Овощебаза,1680608,Silver 1,TERRAN
9218,IrieItes,9843253,Silver 1,ZERG
9219,IIIIIIIIIIII,9386424,Silver 1,TERRAN
9220,Navigator,1869673,Silver 1,ZERG
9221,Milktooth,6110698,Silver 1,PROTOSS
9222,Panda,10004950,Silver 1,PROTOSS
9223,Maegar,3809435,Silver 1,TERRAN
9224,Truhl,1759732,Silver 1,TERRAN
9225,вонючийносок,2496105,Silver 1,TERRAN
9226,Hannesh,2192799,Silver 1,PROTOSS
9227,KerkZG,1931544,Silver 1,TERRAN
9228,Psykorator,8744870,Silver 1,RANDOM
9229,Pult,9308997,Silver 1,TERRAN
9230,Davo,7463870,Silver 1,TERRAN
9231,DiscoPingu,7242377,Silver 1,ZERG
9232,Pillin,9712257,Silver 1,ZERG
9233,Empi,9237534,Silver 1,PROTOSS
9234,furious,2403872,Silver 1,PROTOSS
9235,Theopro,8301808,Silver 1,ZERG
9236,ColT,3334244,Silver 1,RANDOM
9237,figofago,10128966,Silver 1,TERRAN
9238,auf,9936853,Silver 1,TERRAN
9239,DruGan,374188,Silver 1,ZERG
9240,xoxo,1098599,Silver 1,TERRAN
9241,JohnCena,7249619,Silver 1,RANDOM
9242,GOLDGOBLIN,9860891,Silver 1,TERRAN
9243,Diantha,9815516,Silver 1,PROTOSS
9244,Edy,2069202,Silver 1,TERRAN
9245,Matija,10098578,Silver 1,TERRAN
9246,GardeMarine,9632167,Silver 1,TERRAN
9247,EKLERIK,9774575,Silver 1,TERRAN
9248,LUM,9393419,Silver 1,TERRAN
9249,StormForce,8536918,Silver 1,TERRAN
9250,Oshin,9567252,Silver 1,PROTOSS
9251,Денчик,9134320,Silver 1,PROTOSS
9252,NuKE,2373391,Silver 1,TERRAN
9253,RAIKUDO,2412765,Silver 1,PROTOSS
9254,Proximo,1412748,Silver 1,TERRAN
9255,Hickhock,1950148,Silver 1,TERRAN
9256,stantrooper,7358063,Silver 1,TERRAN
9257,Puankare,2521951,Silver 1,PROTOSS
9258,IDarkMasterI,3224492,Silver 1,PROTOSS
9259,Cretaceous,9623597,Silver 1,ZERG
9260,Halo,8289360,Silver 1,PROTOSS
9261,Shoomu,9956502,Silver 1,PROTOSS
9262,Oonray,940855,Silver 1,ZERG
9263,Тассадар,10154984,Silver 1,ZERG
9264,Nightmind,630610,Silver 1,PROTOSS
9265,Sunny,259576,Silver 1,RANDOM
9266,NItroo,9927564,Silver 1,TERRAN
9267,Fireball,7560500,Silver 1,TERRAN
9268,kazork,4055995,Silver 1,TERRAN
9269,Septimus,8365878,Silver 1,ZERG
9270,KutangPan,5993707,Silver 1,TERRAN
9271,MementoMori,9353019,Silver 1,TERRAN
9272,ZigloR,2099199,Silver 1,PROTOSS
9273,thorgals,905298,Silver 1,ZERG
9274,Soulcatcher,660936,Silver 1,TERRAN
9275,Potato,2342088,Silver 1,TERRAN
9276,OliPlay,7402202,Silver 1,PROTOSS
9277,Waldi,2721191,Silver 1,PROTOSS
9278,AnselmeLG,8122112,Silver 1,ZERG
9279,Desqair,8875445,Silver 1,ZERG
9280,Sahrimnir,3235675,Silver 1,PROTOSS
9281,Hellracoon,9946422,Silver 1,PROTOSS
9282,max,8788439,Silver 1,TERRAN
9283,Shtainer,10165829,Silver 1,TERRAN
9284,Sylar,2171324,Silver 1,PROTOSS
9285,SilentNight,1745695,Silver 1,PROTOSS
9286,блондин,9607733,Silver 1,PROTOSS
9287,Jackal,7133883,Silver 1,PROTOSS
9288,hexorJr,1652028,Silver 1,PROTOSS
9289,Zombie,8205933,Silver 1,ZERG
9290,Vlad,7324666,Silver 1,PROTOSS
9291,GerdGemuese,599393,Silver 1,ZERG
9292,tumypuk,1702184,Silver 1,TERRAN
9293,WTFtrig,258640,Silver 1,PROTOSS
9294,Frost,5024689,Silver 1,ZERG
9295,AlexAnal,8895170,Silver 1,PROTOSS
9296,Shiro,2364469,Silver 1,TERRAN
9297,Whiskey,7365701,Silver 1,PROTOSS
9298,Galactic,794861,Silver 1,TERRAN
9299,AndreiMes,262687,Silver 1,RANDOM
9300,Razor,8666604,Silver 1,TERRAN
9301,UNSU,7836309,Silver 1,RANDOM
9302,StEfAnUs,2113057,Silver 1,PROTOSS
9303,PetyaBeHappy,9990817,Silver 1,TERRAN
9304,WTFtrig,258640,Silver 1,TERRAN
9305,Turan,1917135,Silver 1,TERRAN
9306,Cortex,1649489,Silver 1,TERRAN
9307,ultra,4026104,Silver 1,PROTOSS
9308,SHADOWDRAGON,459713,Silver 1,ZERG
9309,XENOpz,405190,Silver 1,RANDOM
9310,dayoff,8919277,Silver 1,PROTOSS
9311,TrangOul,8088681,Silver 1,RANDOM
9312,ShacGodZeta,4129460,Silver 1,ZERG
9313,Apzhukin,1447052,Silver 1,TERRAN
9314,Potato,2342088,Silver 1,PROTOSS
9315,DienSu,6901350,Silver 1,PROTOSS
9316,Gamershoote,4418514,Silver 1,TERRAN
9317,Сверхразум,2423413,Silver 1,TERRAN
9318,CaptainÖrdek,4013876,Silver 1,ZERG
9319,ManofDeath,5312282,Silver 1,PROTOSS
9320,ShacGodZeta,4129460,Silver 1,PROTOSS
9321,KiRbY,10078964,Silver 1,TERRAN
9322,Orong,9911627,Silver 1,TERRAN
9323,Max,3374777,Silver 1,TERRAN
9324,EsLMMY,2669349,Silver 1,RANDOM
9325,Vital,7404196,Silver 1,TERRAN
9326,кот,9910804,Silver 1,TERRAN
9327,poerattia,9927285,Silver 1,PROTOSS
9328,Cedric,1978678,Silver 1,PROTOSS
9329,KuraiSan,6863348,Silver 1,RANDOM
9330,Appels,8769806,Silver 1,RANDOM
9331,Etircopyh,1091836,Silver 1,TERRAN
9332,LostSoul,3296823,Silver 1,TERRAN
9333,LySy,5619727,Silver 1,PROTOSS
9334,Gregczan,9232847,Silver 1,TERRAN
9335,niquitsch,8209192,Silver 1,ZERG
9336,BlindBeast,7629709,Silver 1,TERRAN
9337,Melkor,8383249,Silver 1,ZERG
9338,Morgen,7658132,Silver 1,TERRAN
9339,ZappZarapp,1683153,Silver 1,RANDOM
9340,Farside,3016433,Silver 1,PROTOSS
9341,DarkFox,9828875,Silver 1,PROTOSS
9342,Choncis,5724147,Silver 1,TERRAN
9343,MorphOrattus,8982092,Silver 1,TERRAN
9344,sharkan,1249691,Silver 1,TERRAN
9345,Ultralisk,819207,Silver 1,TERRAN
9346,brodyaga,1942319,Silver 1,ZERG
9347,Penetrator,131782,Silver 1,TERRAN
9348,Nicosaurus,7710599,Silver 1,ZERG
9349,Switchseven,8628694,Silver 1,ZERG
9350,Stoffregen,9436289,Silver 1,TERRAN
9351,SIK,3373655,Silver 1,PROTOSS
9352,Tsabu,775844,Silver 1,PROTOSS
9353,Marcel,5866056,Silver 1,ZERG
9354,Butek,3744377,Silver 1,TERRAN
9355,Dokdo,8013312,Silver 1,TERRAN
9356,MBCESPN,10125780,Silver 1,PROTOSS
9357,ModerKing,10058246,Silver 1,ZERG
9358,Matex,8863622,Silver 1,PROTOSS
9359,DROZD,2435919,Silver 1,PROTOSS
9360,oblakat,45503,Silver 1,TERRAN
9361,inelin,9663931,Silver 1,PROTOSS
9362,Nasaan,3359640,Silver 1,TERRAN
9363,Ehrmantraut,2043136,Silver 1,PROTOSS
9364,VOID,8661551,Silver 1,ZERG
9365,HarleyQuinn,9781347,Silver 1,ZERG
9366,KirillAngel,9459284,Silver 1,TERRAN
9367,OLDRAVEN,397288,Silver 1,PROTOSS
9368,RayV,1197410,Silver 1,RANDOM
9369,Agony,9455235,Silver 1,PROTOSS
9370,Maxj,2090825,Silver 1,TERRAN
9371,Resty,6335655,Silver 1,ZERG
9372,IOB,7220940,Silver 1,PROTOSS
9373,МАСА,7623949,Silver 1,TERRAN
9374,Andrew,2399283,Silver 1,TERRAN
9375,foresTini,8164467,Silver 1,ZERG
9376,Killer,9839877,Silver 1,ZERG
9377,Carnegie,7391846,Silver 1,PROTOSS
9378,Twice,2133481,Silver 1,ZERG
9379,MrFlige,104256,Silver 1,PROTOSS
9380,Worm,4526883,Silver 1,TERRAN
9381,Heimdalr,2344211,Silver 1,PROTOSS
9382,SHADOWDRAGON,459713,Silver 1,PROTOSS
9383,Saladores,693761,Silver 1,ZERG
9384,KeshaEpt,9395094,Silver 1,ZERG
9385,Potato,9888089,Silver 1,PROTOSS
9386,SlockTheSock,1611573,Silver 1,ZERG
9387,ToyDolls,1146710,Silver 1,TERRAN
9388,Macleod,5296611,Silver 1,PROTOSS
9389,Dehf,2132612,Silver 1,TERRAN
9390,Heskinator,7292483,Silver 1,PROTOSS
9391,John,68803,Silver 1,PROTOSS
9392,chardonay,8411664,Silver 1,ZERG
9393,Graf,1971511,Silver 1,PROTOSS
9394,waciej,381005,Silver 1,PROTOSS
9395,Rich,1517602,Silver 1,PROTOSS
9396,demash,2255375,Silver 1,ZERG
9397,SORJ,9860063,Silver 1,RANDOM
9398,SYaRS,9610175,Silver 1,TERRAN
9399,JJLA,9044751,Silver 1,TERRAN
9400,grrr,2537955,Silver 1,PROTOSS
9401,EighcikWWJ,2958700,Silver 1,ZERG
9402,FatalError,8078349,Silver 1,ZERG
9403,Dominator,572483,Silver 1,TERRAN
9404,DaNik,7185815,Silver 1,TERRAN
9405,mismojaki,8965373,Silver 1,TERRAN
9406,Patrickstar,2641627,Silver 1,TERRAN
9407,NoobMaster,9186643,Silver 1,TERRAN
9408,cedric,5725943,Silver 1,PROTOSS
9409,ismael,7823876,Silver 1,TERRAN
9410,MrWhale,9200558,Silver 1,ZERG
9411,aspotashev,9246045,Silver 1,TERRAN
9412,PosoWasHere,3254766,Silver 1,ZERG
9413,DaNoM,2018695,Silver 1,TERRAN
9414,CHOPPAA,1060080,Silver 1,ZERG
9415,Ruel,287032,Silver 1,PROTOSS
9416,mathias,8675170,Silver 1,PROTOSS
9417,LukaDragon,7583781,Silver 1,TERRAN
9418,Zeramind,9969801,Silver 1,ZERG
9419,SippyChao,3331715,Silver 1,TERRAN
9420,Apo,1957406,Silver 1,TERRAN
9421,Fair,2151105,Silver 1,RANDOM
9422,Mouwonky,9714308,Silver 1,PROTOSS
9423,kanua,1261721,Silver 1,TERRAN
9424,Kimo,1311983,Silver 1,PROTOSS
9425,GhostDragon,9468100,Silver 1,PROTOSS
9426,Zerebrat,295696,Silver 1,ZERG
9427,IIlIIllllllI,2517279,Silver 1,PROTOSS
9428,GeneralQzman,8795233,Silver 1,ZERG
9429,Meatball,9946134,Silver 1,PROTOSS
9430,Bloodvagon,9545200,Silver 1,PROTOSS
9431,sjk,9746822,Silver 1,TERRAN
9432,Peaky,2153370,Silver 1,RANDOM
9433,Fiuka,7646621,Silver 1,TERRAN
9434,dart,1825423,Silver 1,PROTOSS
9435,MONTY,2581264,Silver 1,PROTOSS
9436,Invader,179681,Silver 1,TERRAN
9437,graч,2214552,Silver 1,TERRAN
9438,MJcraft,9289538,Silver 1,TERRAN
9439,Nok,10132100,Silver 1,TERRAN
9440,loser,10063998,Silver 1,PROTOSS
9441,MikeLove,2409536,Silver 1,PROTOSS
9442,IchbinNoob,7698147,Silver 1,PROTOSS
9443,Nord,9912597,Silver 1,TERRAN
9444,Maskas,4149756,Silver 1,TERRAN
9445,Rémi,488103,Silver 1,TERRAN
9446,Igoryan,2542711,Silver 1,ZERG
9447,HionV,4356110,Silver 1,PROTOSS
9448,CLON,9351190,Silver 1,RANDOM
9449,Tristram,9834250,Silver 1,TERRAN
9450,yorick,8649861,Silver 1,TERRAN
9451,neptunq,2765179,Silver 1,ZERG
9452,sanandi,842961,Silver 1,RANDOM
9453,karapuzik,1844302,Silver 1,ZERG
9454,Teiken,2509098,Silver 1,RANDOM
9455,Clömi,5649875,Silver 1,TERRAN
9456,GulesCougar,7253777,Silver 1,TERRAN
9457,koro,10190647,Silver 1,PROTOSS
9458,Flatulenzius,9856947,Silver 1,TERRAN
9459,Costhares,1427207,Silver 1,RANDOM
9460,Orrim,987535,Silver 1,PROTOSS
9461,Evil,1687956,Silver 1,RANDOM
9462,Detreeh,2343108,Silver 1,PROTOSS
9463,Michsds,7923705,Silver 1,TERRAN
9464,RAA,2446905,Silver 1,PROTOSS
9465,mamapapa,600281,Silver 1,TERRAN
9466,DSC,5506761,Silver 1,TERRAN
9467,Marcus,9166828,Silver 1,PROTOSS
9468,Fifo,9874823,Silver 1,TERRAN
9469,PieceOfSheep,9091282,Silver 1,TERRAN
9470,ganymede,10091113,Silver 1,PROTOSS
9471,Grats,9261768,Silver 1,PROTOSS
9472,DSrus,9028994,Silver 1,TERRAN
9473,interprinter,8377971,Silver 1,RANDOM
9474,ElGraßo,1228692,Silver 1,PROTOSS
9475,JOSEHHH,2291710,Silver 1,TERRAN
9476,Aluvian,3076388,Silver 1,ZERG
9477,Evandros,9470327,Silver 1,PROTOSS
9478,BBTtruan,1231299,Silver 1,TERRAN
9479,JointCombat,5521132,Silver 1,TERRAN
9480,Surrealm,7363891,Silver 1,TERRAN
9481,GioTheWolf,10083873,Silver 1,ZERG
9482,eryk,8415800,Silver 1,TERRAN
9483,greywolf,9723746,Silver 1,TERRAN
9484,DragonKnight,9256843,Silver 1,PROTOSS
9485,Cube,9499608,Silver 1,ZERG
9486,MutterOberin,706061,Silver 1,PROTOSS
9487,suppa,8619682,Silver 1,ZERG
9488,qwe,500226,Silver 1,TERRAN
9489,Ciki,1511464,Silver 1,TERRAN
9490,YuraEj,8939144,Silver 1,ZERG
9491,llllllllllll,2305267,Silver 1,PROTOSS
9492,Silver,2930234,Silver 1,RANDOM
9493,tima,1810346,Silver 1,TERRAN
9494,pavlo,9999820,Silver 1,TERRAN
9495,EKLERIK,9774575,Silver 1,PROTOSS
9496,Skyoz,1211427,Silver 1,ZERG
9497,Daijobu,2499724,Silver 1,ZERG
9498,Gattaro,4789068,Silver 1,PROTOSS
9499,FeeL,7043588,Silver 1,TERRAN
9500,TaiShiro,10000845,Silver 1,PROTOSS
9501,Antisatamit,9846377,Silver 1,TERRAN
9502,Rainov,559664,Silver 1,TERRAN
9503,SNEG,122405,Silver 1,ZERG
9504,мMxДo,2369524,Silver 1,PROTOSS
9505,mrjans,8930594,Silver 1,PROTOSS
9506,Vabank,2486909,Silver 1,PROTOSS
9507,Lolo,1129986,Silver 1,PROTOSS
9508,Darinan,9738395,Silver 1,ZERG
9509,scholle,7414427,Silver 1,PROTOSS
9510,Elnando,9740878,Silver 1,PROTOSS
9511,Darnbull,427502,Silver 1,PROTOSS
9512,bender,1929357,Silver 1,TERRAN
9513,SunSei,1921170,Silver 1,PROTOSS
9514,drspartnil,4726374,Silver 1,ZERG
9515,Patatitojois,4749509,Silver 1,ZERG
9516,OUNAID,9802951,Silver 1,PROTOSS
9517,TFM,480803,Silver 1,PROTOSS
9518,Вавилон,2427316,Silver 1,TERRAN
9519,tototo,8035966,Silver 1,PROTOSS
9520,CIAHOQQQ,7636644,Silver 1,TERRAN
9521,GhostlyHeart,9852987,Silver 1,ZERG
9522,Khan,9890341,Silver 1,ZERG
9523,Genesequasss,835552,Silver 1,TERRAN
9524,JSegui,4271083,Silver 1,TERRAN
9525,piko,505644,Silver 1,RANDOM
9526,SonGoku,1158424,Silver 1,PROTOSS
9527,Olo,2087419,Silver 1,PROTOSS
9528,cmc,8067849,Silver 1,PROTOSS
9529,Birdikiller,1756609,Silver 1,PROTOSS
9530,KhunRan,9846513,Silver 1,TERRAN
9531,Denilson,1451445,Silver 1,TERRAN
9532,Crogga,8491925,Silver 1,TERRAN
9533,kris,7491299,Silver 1,PROTOSS
9534,Bahek,150813,Silver 1,TERRAN
9535,DavidLoco,4090130,Silver 1,TERRAN
9536,Achileas,9249463,Silver 1,TERRAN
9537,GoToX,9125480,Silver 1,TERRAN
9538,zuzu,7238349,Silver 1,PROTOSS
9539,Glupfrog,7182971,Silver 1,PROTOSS
9540,Kulebyaka,9157717,Silver 1,RANDOM
9541,СЕРЕГА,1850057,Silver 1,PROTOSS
9542,Greg,10046650,Silver 1,TERRAN
9543,Wookie,3418823,Silver 1,TERRAN
9544,Pegasus,8676412,Silver 1,TERRAN
9545,JohnCena,7249619,Silver 1,PROTOSS
9546,kingace,7297773,Silver 1,PROTOSS
9547,Harek,10133851,Silver 1,TERRAN
9548,Оливьешечка,10042762,Silver 1,RANDOM
9549,Zuni,6545363,Silver 1,PROTOSS
9550,AlbyDobice,6440747,Silver 1,PROTOSS
9551,NOOB,9340473,Silver 1,PROTOSS
9552,Podsvinok,9913694,Silver 1,TERRAN
9553,EUNEBIGMAC,7662408,Silver 1,TERRAN
9554,Player,10005113,Silver 1,TERRAN
9555,chukky,5432206,Silver 1,TERRAN
9556,GeneralNomak,7384423,Silver 1,TERRAN
9557,IwinYou,9809003,Silver 1,TERRAN
9558,Aksel,2303968,Silver 1,TERRAN
9559,GreenAmmonia,9828356,Silver 1,ZERG
9560,Dinodexter,10030313,Silver 1,ZERG
9561,Headpercus,9703507,Silver 1,ZERG
9562,Kess,7211286,Silver 1,PROTOSS
9563,DIMKA,9978798,Silver 1,TERRAN
9564,Дишеб,396342,Silver 1,PROTOSS
9565,Franz,9635697,Silver 1,PROTOSS
9566,zergday,8932305,Silver 1,ZERG
9567,ouuyeahh,9942448,Silver 1,TERRAN
9568,HereticQ,6369376,Silver 1,PROTOSS
9569,NhioX,219326,Silver 1,ZERG
9570,OwO,9700476,Silver 1,ZERG
9571,Aggron,5047564,Silver 1,ZERG
9572,Sharpe,4366320,Silver 1,RANDOM
9573,wUrstnoRris,1952727,Silver 1,TERRAN
9574,jysus,7870259,Silver 1,TERRAN
9575,Respiration,8091788,Silver 1,PROTOSS
9576,IRzzRIMegaT,573243,Silver 1,PROTOSS
9577,WERTUS,10025064,Silver 1,TERRAN
9578,iluvbObs,8774109,Silver 1,ZERG
9579,Easy,8912777,Silver 1,PROTOSS
9580,путник,10030119,Silver 1,TERRAN
9581,DiscoMittens,1666181,Silver 1,PROTOSS
9582,CANDYCAT,4841211,Silver 1,PROTOSS
9583,Arcanit,2125016,Silver 1,TERRAN
9584,ZomBaga,2991212,Silver 1,PROTOSS
9585,Tom,1653852,Silver 1,ZERG
9586,NOGOOD,2317506,Silver 1,TERRAN
9587,TheAstuteCat,6926440,Silver 1,ZERG
9588,ZuyZay,9504697,Silver 1,TERRAN
9589,Light,9480985,Silver 1,TERRAN
9590,Uncomfort,1251630,Silver 1,ZERG
9591,VagiFighters,9573482,Silver 1,PROTOSS
9592,itscooL,2560670,Silver 1,TERRAN
9593,bansa,8468141,Silver 1,PROTOSS
9594,EvaVenus,6724938,Silver 1,ZERG
9595,WookieDookie,9921902,Silver 1,RANDOM
9596,Mayurii,2508016,Silver 1,PROTOSS
9597,RisingFenix,1000520,Silver 1,RANDOM
9598,lBrokenDream,1819123,Silver 1,ZERG
9599,Subflying,7249306,Silver 1,PROTOSS
9600,AnteRebic,7039240,Silver 1,ZERG
9601,Really,10126343,Silver 1,TERRAN
9602,Gazlou,8636321,Silver 1,PROTOSS
9603,Ziffer,2041658,Silver 1,TERRAN
9604,circ,9003776,Silver 1,PROTOSS
9605,AppelBear,8959335,Silver 1,PROTOSS
9606,Singularity,304450,Silver 1,ZERG
9607,Gyro,1830178,Silver 1,ZERG
9608,Baxter,3007205,Silver 1,PROTOSS
9609,Muse,534206,Silver 1,RANDOM
9610,dime,9179228,Silver 1,TERRAN
9611,Degenerate,8731882,Silver 1,TERRAN
9612,JohanLiebert,8860207,Silver 1,RANDOM
9613,OverlordXVII,5535026,Silver 1,PROTOSS
9614,Dømïñâtœr,709132,Silver 1,PROTOSS
9615,RaketenBär,6835069,Silver 1,TERRAN
9616,JukeboxDK,7654355,Silver 1,ZERG
9617,Praad,833040,Silver 1,TERRAN
9618,SaZeSama,8219087,Silver 1,ZERG
9619,burningapple,7957308,Silver 1,RANDOM
9620,Musti,1265158,Silver 1,TERRAN
9621,Aytal,9387869,Silver 1,PROTOSS
9622,Trotyl,8893522,Silver 1,TERRAN
9623,MOFFTARKIN,264505,Silver 1,TERRAN
9624,Bookie,9749865,Silver 1,ZERG
9625,MAOAm,3495710,Silver 1,ZERG
9626,llllllllllll,8887318,Silver 1,RANDOM
9627,TheEpicYuuum,5019640,Silver 1,TERRAN
9628,Hyperion,2349012,Silver 1,TERRAN
9629,OriginalNik,10023412,Silver 1,ZERG
9630,Duke,5692873,Silver 1,PROTOSS
9631,TPRY,7624280,Silver 1,PROTOSS
9632,JoKeR,10033978,Silver 1,TERRAN
9633,kirk,8292128,Silver 1,RANDOM
9634,guzik,7802069,Silver 1,PROTOSS
9635,FlashWitty,1115282,Silver 1,ZERG
9636,instructor,2460515,Silver 1,PROTOSS
9637,lilijj,6932096,Silver 1,TERRAN
9638,Xtremekillz,9545376,Silver 1,TERRAN
9639,RoMaryDi,9685979,Silver 1,TERRAN
9640,SaitamaWacht,8491311,Silver 1,TERRAN
9641,Lorn,9200566,Silver 1,TERRAN
9642,Makenot,2991111,Silver 1,PROTOSS
9643,Ganzuk,9878820,Silver 1,PROTOSS
9644,Yzzin,9473005,Silver 1,RANDOM
9645,bounes,1895960,Silver 1,RANDOM
9646,IIIIIIIIIIII,9839268,Silver 1,RANDOM
9647,inthepooper,10150792,Silver 1,ZERG
9648,SuperEpic,7393540,Silver 1,TERRAN
9649,Folo,10118049,Silver 1,TERRAN
9650,qMur,9318550,Silver 1,PROTOSS
9651,illiilliiiil,8626136,Silver 1,RANDOM
9652,Galileo,9756084,Silver 1,PROTOSS
9653,Nightmind,630610,Silver 1,ZERG
9654,Psycho,5998980,Silver 1,ZERG
9655,helltino,9525268,Silver 1,PROTOSS
9656,kir,663924,Silver 1,PROTOSS
9657,JSegui,4271083,Silver 1,PROTOSS
9658,TnekKralc,5276039,Silver 1,ZERG
9659,JHKofficer,10043659,Silver 1,TERRAN
9660,MrFister,9237726,Silver 1,PROTOSS
9661,Nanierzer,9572514,Silver 1,TERRAN
9662,Barcode,10151191,Silver 1,PROTOSS
9663,Gaarah,9656528,Silver 1,ZERG
9664,Rangleklods,9440850,Silver 1,ZERG
9665,DrunkSanta,1014718,Silver 1,ZERG
9666,BigBootyBury,5076258,Silver 1,PROTOSS
9667,RRROOOYYY,1848013,Silver 1,ZERG
9668,Puckos,8647565,Silver 1,TERRAN
9669,HMGxSCII,9798575,Silver 1,ZERG
9670,Normand,10146324,Silver 1,PROTOSS
9671,HAZE,2131002,Silver 1,ZERG
9672,Razter,10151277,Silver 1,ZERG
9673,kobra,8981566,Silver 1,PROTOSS
9674,freighttrain,10151212,Silver 1,TERRAN
9675,PytoFlojo,9436561,Silver 1,TERRAN
9676,ohmygoodnees,10190413,Silver 1,TERRAN
9677,Realone,2292728,Silver 1,ZERG
9678,vasko,10021652,Silver 1,PROTOSS
9679,poidog,7502199,Silver 1,TERRAN
9680,Zander,1024764,Silver 1,TERRAN
9681,galan,1337442,Silver 1,PROTOSS
9682,iNfaMOuS,6698398,Silver 1,ZERG
9683,Sly,550143,Silver 1,PROTOSS
9684,Morganaft,2007304,Silver 1,TERRAN
9685,Uranhön,7695747,Silver 1,RANDOM
9686,KASTEL,9758387,Silver 1,TERRAN
9687,Beliriel,3648994,Silver 1,ZERG
9688,вавава,9921468,Silver 1,ZERG
9689,VIGITAL,2298492,Silver 1,TERRAN
9690,LeTeraz,7492974,Silver 1,TERRAN
9691,FanFar,9801013,Silver 1,ZERG
9692,OwlRa,1945517,Silver 1,ZERG
9693,Tuubi,1795064,Silver 1,ZERG
9694,webiss,520992,Silver 1,PROTOSS
9695,xian,1251618,Silver 1,TERRAN
9696,HyèneTordue,9116690,Silver 1,ZERG
9697,Gandalf,1196126,Silver 1,ZERG
9698,ForeskinKing,3075856,Silver 1,ZERG
9699,SirTuDaBlee,9024511,Silver 1,RANDOM
9700,Fina,9558539,Silver 1,PROTOSS
9701,Anurid,9671469,Silver 1,ZERG
9702,Waul,7878456,Silver 1,PROTOSS
9703,QyuBy,7548537,Silver 1,ZERG
9704,Teina,9532698,Silver 1,RANDOM
9705,Fisken,3224769,Silver 1,PROTOSS
9706,Тимон,2177208,Silver 1,TERRAN
9707,Terminator,854915,Silver 1,ZERG
9708,Tovock,2313418,Silver 1,ZERG
9709,Дестра,9482919,Silver 1,TERRAN
9710,BierKrugal,5025604,Silver 1,PROTOSS
9711,SlimReaper,8218098,Silver 1,PROTOSS
9712,TehMagicDude,5059289,Silver 1,ZERG
9713,BuzZ,830829,Silver 1,ZERG
9714,Denys,10140004,Silver 1,TERRAN
9715,Civil,3675505,Silver 1,ZERG
9716,Eduviteri,9563740,Silver 1,PROTOSS
9717,JusReDoo,2395046,Silver 1,ZERG
9718,WorkerRush,2315545,Silver 1,PROTOSS
9719,Okie,790536,Silver 1,TERRAN
9720,MadMät,5329601,Silver 1,ZERG
9721,Coy,6557286,Silver 1,ZERG
9722,mqs,3016917,Silver 1,PROTOSS
9723,Gatz,10088578,Silver 1,TERRAN
9724,LuckyBOY,968435,Silver 1,PROTOSS
9725,lutzweb,2634520,Silver 1,TERRAN
9726,joaquin,3053797,Silver 1,PROTOSS
9727,Carotto,3577332,Silver 1,TERRAN
9728,riakoobcam,9957750,Silver 1,PROTOSS
9729,Uber,9864238,Silver 1,ZERG
9730,lolnickname,10198321,Silver 1,TERRAN
9731,ZOROtul,1907829,Silver 1,RANDOM
9732,Pacman,6729767,Silver 1,PROTOSS
9733,Fortunate,256150,Silver 1,PROTOSS
9734,Stan,1980464,Silver 1,RANDOM
9735,Katisha,6047173,Silver 1,RANDOM
9736,greenHOOD,2515764,Silver 1,TERRAN
9737,OkamiSan,993858,Silver 1,RANDOM
9738,Lychnik,1919781,Silver 1,PROTOSS
9739,slaidsilver,9043344,Silver 1,TERRAN
9740,DieGrootBaas,8671337,Silver 1,PROTOSS
9741,вал,239802,Silver 1,RANDOM
9742,IIIIIIIIIIII,1580780,Silver 1,TERRAN
9743,KnightMier,9921999,Silver 1,ZERG
9744,mateo,10113933,Silver 1,PROTOSS
9745,RobinHoodz,5378126,Silver 1,TERRAN
9746,BuratBrutal,4519810,Silver 1,PROTOSS
9747,Splayn,287607,Silver 1,PROTOSS
9748,DontBeCocky,8080374,Silver 1,PROTOSS
9749,Hanem,7201870,Silver 1,ZERG
9750,ArkKup,796789,Silver 1,ZERG
9751,seryscvarc,7402192,Silver 1,TERRAN
9752,Quolt,8070992,Silver 1,TERRAN
9753,AnisMaster,5490640,Silver 1,RANDOM
9754,Кайтлен,9730916,Silver 1,TERRAN
9755,Robberie,5500229,Silver 1,TERRAN
9756,Правша,9392332,Silver 1,PROTOSS
9757,KOT,1109069,Silver 1,RANDOM
9758,AndreyEtoYa,1915243,Silver 1,TERRAN
9759,Tomawak,8404181,Silver 1,PROTOSS
9760,JanJanusz,4633827,Silver 1,TERRAN
9761,Twinsen,5445220,Silver 1,PROTOSS
