,Name,playerid,league,FavoriteRace
0,천천히오세요,1650888,Bronze 1,TERRAN
1,도령님,7095092,Bronze 1,PROTOSS
2,IIIIIIIIIIII,203478,Bronze 1,ZERG
3,John,292381,Bronze 1,TERRAN
4,셜록,7025502,Bronze 1,ZERG
5,陳大俠,7162409,Bronze 1,TERRAN
6,Anguschen,1761552,Bronze 1,ZERG
7,IlIlIllllIlI,4654009,Bronze 1,TERRAN
8,랑게르한,3913932,Bronze 1,ZERG
9,도령님,7095092,Bronze 1,TERRAN
10,RobinLiuLK,1769496,Bronze 1,PROTOSS
11,pepetan,7463113,Bronze 1,TERRAN
12,싸울아비,1129793,Bronze 1,ZERG
13,쿵쾅이,4845368,Bronze 1,TERRAN
14,HELLO,7436137,Bronze 1,TERRAN
15,gghz,4027542,Bronze 1,PROTOSS
16,무증상자,527522,Bronze 1,TERRAN
17,이천사,3423026,Bronze 1,PROTOSS
18,지우,7268141,Bronze 1,TERRAN
19,셜록,7025502,Bronze 1,TERRAN
20,懂懂兒,7576096,Bronze 1,ZERG
21,喷火龍,7306149,Bronze 1,PROTOSS
22,김시현,4076677,Bronze 1,ZERG
23,힐러,4821799,Bronze 1,TERRAN
24,죽순의그림자,7556940,Bronze 1,TERRAN
25,hiper,7192502,Bronze 1,TERRAN
26,mjklsk,6009038,Bronze 1,PROTOSS
27,강이,7621405,Bronze 1,TERRAN
28,plat,7432639,Bronze 1,PROTOSS
29,미나리파워,797702,Bronze 1,TERRAN
30,소리호리,6523112,Bronze 1,TERRAN
31,무적의테란,7087005,Bronze 1,ZERG
32,카르텔,7551852,Bronze 1,PROTOSS
33,아이,7365005,Bronze 1,TERRAN
34,셜록,7025502,Bronze 1,RANDOM
35,JameSunland,6334015,Bronze 1,ZERG
36,라리어라이센스,7293259,Bronze 1,PROTOSS
37,정경석,6550979,Bronze 1,TERRAN
38,머리조심,6261376,Bronze 1,TERRAN
39,조민제,7006465,Bronze 1,TERRAN
40,박지수,4739951,Bronze 1,ZERG
41,제우스,511058,Bronze 1,TERRAN
42,싸울아비,1129793,Bronze 1,PROTOSS
43,HyperGenesis,4443045,Bronze 1,TERRAN
44,Jondalitas,7599549,Bronze 1,TERRAN
45,노려가는중임,5856131,Bronze 1,TERRAN
46,Menny,804788,Bronze 1,ZERG
47,사뮈의난춘,4508544,Bronze 1,TERRAN
48,괴물,3358552,Bronze 1,TERRAN
49,regionsibir,4517097,Bronze 1,TERRAN
50,LAYON,6902164,Bronze 1,TERRAN
51,Pagliacci,1560778,Bronze 1,TERRAN
52,yjlee,7434023,Bronze 1,TERRAN
53,BOBOST,7517375,Bronze 1,PROTOSS
54,wonsa,721761,Bronze 1,ZERG
55,멀꼴아바,3752314,Bronze 1,PROTOSS
56,그름,393756,Bronze 1,PROTOSS
57,보성녹차,7482685,Bronze 1,PROTOSS
58,jbomb,1651505,Bronze 1,RANDOM
59,이건아니지않냐,7410434,Bronze 1,ZERG
60,의사양반,1011450,Bronze 1,TERRAN
61,싸울아비,1129793,Bronze 1,TERRAN
62,호나우지뉴,92583,Bronze 1,TERRAN
63,atcw,7588361,Bronze 1,PROTOSS
64,내가잘할수있을까,2608608,Bronze 1,ZERG
65,테란,7412371,Bronze 1,ZERG
66,yjh,5852571,Bronze 1,ZERG
67,KTIGERS,5407114,Bronze 1,PROTOSS
68,세르,4038166,Bronze 1,TERRAN
69,Night,863087,Bronze 1,TERRAN
70,왕철이,1649224,Bronze 1,PROTOSS
71,lililili,6964999,Bronze 1,RANDOM
72,mjklsk,6009038,Bronze 1,ZERG
73,FatiS,7491596,Bronze 1,TERRAN
74,殘缺豆花,1684058,Bronze 1,TERRAN
75,jambo,5861767,Bronze 1,PROTOSS
76,이누키,6010482,Bronze 1,PROTOSS
77,快樂爪,391956,Bronze 1,RANDOM
78,오빈예,786983,Bronze 1,PROTOSS
79,보라준,975242,Bronze 1,PROTOSS
80,keo,6265664,Bronze 1,TERRAN
81,胡小胖,1759940,Bronze 1,RANDOM
82,IIIIIIIIIII,5354610,Bronze 1,PROTOSS
83,BuenCamino,7411733,Bronze 1,PROTOSS
84,jkw,5476052,Bronze 1,TERRAN
85,이지,7014953,Bronze 1,ZERG
86,초보,7244546,Bronze 1,TERRAN
87,gookbob,7543609,Bronze 1,ZERG
88,blueshark,6001850,Bronze 1,ZERG
89,海神波波,7236597,Bronze 1,TERRAN
90,청춘이라,7177091,Bronze 1,TERRAN
91,天下無敵,571818,Bronze 1,TERRAN
92,choechan,6943472,Bronze 1,RANDOM
93,핀지플라워,3152383,Bronze 1,PROTOSS
94,Anguschen,1761552,Bronze 1,TERRAN
95,GiantDwarf,5137397,Bronze 1,PROTOSS
96,꿀빵,6077624,Bronze 1,TERRAN
97,어둠의하이에나,6362855,Bronze 1,PROTOSS
98,귀연다캉시,6870558,Bronze 1,TERRAN
99,Saltenio,7357842,Bronze 1,ZERG
100,start,6003485,Bronze 1,TERRAN
101,企鵝老司機,7325411,Bronze 1,PROTOSS
102,spada,7247101,Bronze 1,PROTOSS
103,Grrrr,4411783,Bronze 1,RANDOM
104,Deadspecial,7000925,Bronze 1,ZERG
105,Deadspecial,7000925,Bronze 1,TERRAN
106,黑之王,7597478,Bronze 1,TERRAN
107,차니프로,6485069,Bronze 1,TERRAN
108,Barton,1619336,Bronze 1,TERRAN
109,Teemo,1565390,Bronze 1,TERRAN
110,사랑노래에,1838565,Bronze 1,TERRAN
111,백호,4392778,Bronze 1,PROTOSS
112,전술오함마,7418006,Bronze 1,TERRAN
113,ldwsun,7324779,Bronze 1,PROTOSS
114,임베임베,5394439,Bronze 1,PROTOSS
115,plat,7432639,Bronze 1,TERRAN
116,형이다,4723263,Bronze 1,TERRAN
117,ghost,5292878,Bronze 1,TERRAN
118,Nemora,5897412,Bronze 1,PROTOSS
119,GOLDTOPKING,7483827,Bronze 1,PROTOSS
120,경범,5929998,Bronze 1,TERRAN
121,알코미,4871912,Bronze 1,ZERG
122,달을사랑한별,489546,Bronze 1,TERRAN
123,Jamesclock,877947,Bronze 1,ZERG
124,LENIX,7004693,Bronze 1,TERRAN
125,oBlackEYEo,2265509,Bronze 1,ZERG
126,앙리는영원하다,5071489,Bronze 1,TERRAN
127,브론즈수문장,7597432,Bronze 1,TERRAN
128,greatinah,7525823,Bronze 1,TERRAN
129,Superherobla,7450942,Bronze 1,PROTOSS
130,SEBIN,3664013,Bronze 1,TERRAN
131,marketwizard,1049495,Bronze 1,PROTOSS
132,tag,6242756,Bronze 1,TERRAN
133,딜러,100507,Bronze 1,PROTOSS
134,justanoob,7457999,Bronze 1,ZERG
135,IIIIIIIIIII,7491263,Bronze 1,TERRAN
136,배가고프다,2892342,Bronze 1,TERRAN
137,안산스완유저,1754940,Bronze 1,TERRAN
138,白海馬,673719,Bronze 1,TERRAN
139,사랑노래에,1838565,Bronze 1,PROTOSS
140,복숭숭,7550864,Bronze 1,TERRAN
141,lllllll,5786198,Bronze 1,TERRAN
142,PrimariusD,7590823,Bronze 1,TERRAN
143,엑조디아,4964170,Bronze 1,ZERG
144,zero,7238068,Bronze 1,PROTOSS
145,미니미니,7124792,Bronze 1,TERRAN
146,DarkTemplar,6634632,Bronze 1,PROTOSS
147,Renegade,7501063,Bronze 1,TERRAN
148,인간변기,6914711,Bronze 1,TERRAN
149,upyours,4613752,Bronze 1,TERRAN
150,dajiba,7601960,Bronze 1,ZERG
151,nong,7578889,Bronze 1,PROTOSS
152,水獺,7298278,Bronze 1,ZERG
153,willly,1654903,Bronze 1,TERRAN
154,존자버블,7276666,Bronze 1,TERRAN
155,HunterTCP,4510153,Bronze 1,ZERG
156,HunterTCP,4510153,Bronze 1,ZERG
157,HunterTCP,4510153,Bronze 1,ZERG
158,하급군졸,3442575,Bronze 1,RANDOM
159,롯데리아경찰,7373180,Bronze 1,TERRAN
160,tiger,7378822,Bronze 1,TERRAN
161,小交,7370110,Bronze 1,ZERG
162,胡小胖,1759940,Bronze 1,TERRAN
163,방구석히키코모리,7390720,Bronze 1,RANDOM
164,intense,908918,Bronze 1,PROTOSS
165,Define,7177838,Bronze 1,TERRAN
166,harken,7482507,Bronze 1,PROTOSS
167,lllllllllll,1741386,Bronze 1,ZERG
168,James,7175673,Bronze 1,ZERG
169,Eden,7243417,Bronze 1,TERRAN
170,닥터록맨,4963241,Bronze 1,TERRAN
171,Barton,1619336,Bronze 1,ZERG
172,sdett,6968103,Bronze 1,TERRAN
173,무자비한길덕이,3680038,Bronze 1,TERRAN
174,라팔,7583855,Bronze 1,TERRAN
175,estro,6270727,Bronze 1,TERRAN
176,플랫브레드,5351514,Bronze 1,PROTOSS
177,TgKim,6391863,Bronze 1,TERRAN
178,메뚜기,6012017,Bronze 1,TERRAN
179,yayomchicken,7373516,Bronze 1,TERRAN
180,마일드세븐,5890514,Bronze 1,TERRAN
181,hohohahaa,4537810,Bronze 1,TERRAN
182,llllllllllll,7473703,Bronze 1,TERRAN
183,대갈공명,5691550,Bronze 1,RANDOM
184,젤리젤리,5674281,Bronze 1,TERRAN
185,디바왜불러,6364053,Bronze 2,RANDOM
186,디바왜불러,6364053,Bronze 2,TERRAN
187,안녕,4076661,Bronze 2,TERRAN
188,wfk,6206740,Bronze 2,TERRAN
189,대조영정재철,3396236,Bronze 2,TERRAN
190,라리어라이센스,7293259,Bronze 2,ZERG
191,salesking,851579,Bronze 2,TERRAN
192,salesking,851579,Bronze 2,RANDOM
193,junkrat,6194609,Bronze 2,TERRAN
194,mong,6904394,Bronze 2,PROTOSS
195,초보,3119570,Bronze 2,TERRAN
196,fgjfkjg,7506362,Bronze 2,TERRAN
197,gizer,7455499,Bronze 2,ZERG
198,權駿,1740166,Bronze 2,TERRAN
199,sdett,6968103,Bronze 2,PROTOSS
200,prosecutor,2769831,Bronze 2,ZERG
201,asdfqwerghjk,1151749,Bronze 2,PROTOSS
202,Namil,150419,Bronze 2,PROTOSS
203,sstcllo,1758313,Bronze 2,PROTOSS
204,mong,6904394,Bronze 2,TERRAN
205,GhostJJ,998740,Bronze 2,RANDOM
206,atcw,7588361,Bronze 2,ZERG
207,인공지능,4434556,Bronze 2,TERRAN
208,惡劣之王,1053796,Bronze 2,TERRAN
209,拏漢爹範承,914561,Bronze 2,TERRAN
210,밥운,6610268,Bronze 2,PROTOSS
211,Izza,7073396,Bronze 2,PROTOSS
212,幻宿,1715836,Bronze 2,TERRAN
213,제레미,644400,Bronze 2,TERRAN
214,핑거무견,7559556,Bronze 2,TERRAN
215,호야무,6351218,Bronze 2,PROTOSS
216,이종원,7107888,Bronze 2,PROTOSS
217,흰까마귀,415752,Bronze 2,ZERG
218,머니특급,6458249,Bronze 2,PROTOSS
219,Couth,87392,Bronze 2,TERRAN
220,다썰어야지,7609844,Bronze 2,PROTOSS
221,BBade,7335645,Bronze 2,ZERG
222,gup,7555714,Bronze 2,PROTOSS
223,YANYUSIANG,7416129,Bronze 2,ZERG
224,jbomb,1651505,Bronze 2,TERRAN
225,Gooddaytodie,262336,Bronze 2,TERRAN
226,골드라도,5279529,Bronze 2,TERRAN
227,sAviOr,6385181,Bronze 2,PROTOSS
228,케라,5625776,Bronze 2,TERRAN
229,lllllllll,7291047,Bronze 2,TERRAN
230,DavidK,5629521,Bronze 2,TERRAN
231,우주,7160513,Bronze 2,PROTOSS
232,ljseon,291703,Bronze 2,ZERG
233,TedddyReddy,6135497,Bronze 2,ZERG
234,宇智波斑,1184139,Bronze 2,TERRAN
235,천린,5293884,Bronze 2,TERRAN
236,석한님,5129616,Bronze 2,PROTOSS
237,덩찬박사,6993643,Bronze 2,TERRAN
238,SOSO,6961315,Bronze 2,TERRAN
239,rendezvous,5881330,Bronze 2,ZERG
240,캐릭터,5179587,Bronze 2,PROTOSS
241,小交,7370110,Bronze 2,PROTOSS
242,胡小胖,1759940,Bronze 2,ZERG
243,하늘소,7427315,Bronze 2,TERRAN
244,이아롱,7547425,Bronze 2,TERRAN
245,AGARIO,6246766,Bronze 2,ZERG
246,Pada,3135458,Bronze 2,ZERG
247,Pada,3135458,Bronze 2,PROTOSS
248,네모누룽지,7195524,Bronze 2,TERRAN
249,무자비한길덕이,3680038,Bronze 2,ZERG
250,metroyoung,7117626,Bronze 2,TERRAN
251,오빈예,786983,Bronze 2,ZERG
252,Ron,1053282,Bronze 2,TERRAN
253,ZERO,5030400,Bronze 2,RANDOM
254,ZERO,5030400,Bronze 2,PROTOSS
255,ZERO,5030400,Bronze 2,ZERG
256,sjh,5381563,Bronze 2,TERRAN
257,마르사,188663,Bronze 2,PROTOSS
258,왕갑바,775369,Bronze 2,TERRAN
259,요르호호혹,5009678,Bronze 2,TERRAN
260,龍魂,54236,Bronze 2,ZERG
261,海水不及我意深,7425908,Bronze 2,RANDOM
262,거대한드워프,7538860,Bronze 2,TERRAN
263,동진보살,4387801,Bronze 2,ZERG
264,쿠엥,5545875,Bronze 2,ZERG
265,開心就好,1207425,Bronze 2,TERRAN
266,sdett,6968103,Bronze 2,ZERG
267,dfhsdfga,7539950,Bronze 2,RANDOM
268,Huhi,2269702,Bronze 2,ZERG
269,내가내다,1974690,Bronze 2,ZERG
270,복숭숭,7550864,Bronze 2,PROTOSS
271,惡劣之王,1053796,Bronze 2,PROTOSS
272,가나다라,643377,Bronze 2,PROTOSS
273,ColdStone,107993,Bronze 2,PROTOSS
274,UTY,6967270,Bronze 2,PROTOSS
275,IlllIIIIllIl,7581417,Bronze 2,PROTOSS
276,CosX,7581029,Bronze 2,TERRAN
277,디바왜불러,6364053,Bronze 3,ZERG
278,lll,5083481,Bronze 3,ZERG
279,zcmqwert,7561043,Bronze 3,ZERG
280,cho,6931286,Bronze 3,PROTOSS
281,惡劣之王,1053796,Bronze 3,ZERG
282,디바왜불러,6364053,Bronze 3,PROTOSS
283,SAIKYO,7372062,Bronze 3,PROTOSS
284,John,292381,Bronze 3,RANDOM
285,LastWagon,7564808,Bronze 3,TERRAN
286,TedddyReddy,6135497,Bronze 3,TERRAN
287,차니프로,6485069,Bronze 3,PROTOSS
288,잼민이,7127637,Bronze 3,ZERG
289,peacehope,4665708,Bronze 3,PROTOSS
290,企鵝老司機,7325411,Bronze 3,ZERG
291,alonso,1719484,Bronze 3,ZERG
292,TedddyReddy,6135497,Bronze 3,PROTOSS
293,Jamesclock,877947,Bronze 3,PROTOSS
294,TedddyReddy,6135497,Bronze 3,RANDOM
295,sjh,5381563,Bronze 3,RANDOM
296,dfhsdfga,7539950,Bronze 3,PROTOSS
297,starcraf,4726995,Bronze 3,RANDOM
298,윤석열,6173893,Bronze 3,RANDOM
299,강이,7621405,Bronze 3,RANDOM
300,SAD,480780,Bronze 3,PROTOSS
301,PoolParty,7654440,Bronze 3,TERRAN
302,rendezvous,5881330,Bronze 3,TERRAN
303,handudals,5218928,Bronze 3,PROTOSS
304,급하다,1349257,Silver 1,TERRAN
305,블랑카,1743006,Silver 1,TERRAN
306,달감독,640577,Silver 1,TERRAN
307,chiakip,6190029,Silver 1,TERRAN
308,Jack,5287846,Silver 1,TERRAN
309,pqrrrrr,6645484,Silver 1,TERRAN
310,chaos,2455155,Silver 1,PROTOSS
311,NaProTos,5162349,Silver 1,PROTOSS
312,Byejune,284425,Silver 1,PROTOSS
313,青眼白龍,1325429,Silver 1,TERRAN
314,밤날개,1908735,Silver 1,TERRAN
315,Ray,859093,Silver 1,TERRAN
316,붉은요괴,155792,Silver 1,PROTOSS
317,llIIIllIIIl,1654894,Silver 1,TERRAN
318,뉴비,7590256,Silver 1,TERRAN
319,pobinim,7400277,Silver 1,TERRAN
320,llllllil,3260661,Silver 1,PROTOSS
321,코로사박,2789664,Silver 1,PROTOSS
322,간다이얍,5958527,Silver 1,ZERG
323,최삐삐,6645578,Silver 1,PROTOSS
324,드라군노프,7306658,Silver 1,PROTOSS
325,BASSSZZS,4694789,Silver 1,TERRAN
326,프릭스파르티잔,4479371,Silver 1,TERRAN
327,죽순,7138086,Silver 1,PROTOSS
328,ken,6651755,Silver 1,TERRAN
329,신화가된임황제,2664641,Silver 1,TERRAN
330,HexRox,7597034,Silver 1,PROTOSS
331,llllllllllll,1333863,Silver 1,PROTOSS
332,stereo,220194,Silver 1,PROTOSS
333,이혁,7471426,Silver 1,PROTOSS
334,노무현,4083603,Silver 1,TERRAN
335,판교,7429635,Silver 1,TERRAN
336,Yundan,407240,Silver 1,PROTOSS
337,스타히어로즈,4793822,Silver 1,PROTOSS
338,심영,7326460,Silver 1,PROTOSS
339,내가스타최장자지,4000700,Silver 1,RANDOM
340,GOLD,951215,Silver 1,TERRAN
341,crimsonjj,2023907,Silver 1,PROTOSS
342,카르,387639,Silver 1,ZERG
343,kigihan,534956,Silver 1,TERRAN
344,xxxx,7541294,Silver 1,TERRAN
345,llllllllllll,7429050,Silver 1,PROTOSS
346,NOBLE,3855759,Silver 1,PROTOSS
347,DEREK,798527,Silver 1,TERRAN
348,뚠뚠이,7282087,Silver 1,TERRAN
349,llllllllllll,4075712,Silver 1,ZERG
350,월드대빵,603736,Silver 1,PROTOSS
351,OKOKOKOK,7053568,Silver 1,PROTOSS
352,헐랭이,1564099,Silver 1,TERRAN
353,死亡之音,1335210,Silver 1,TERRAN
354,星之耀,1225685,Silver 1,PROTOSS
355,JoyFul,616767,Silver 1,ZERG
356,Urony,7369917,Silver 1,PROTOSS
357,lifeline,5501271,Silver 1,RANDOM
358,SKTX,412162,Silver 1,PROTOSS
359,sukgun,1730425,Silver 1,TERRAN
360,전투개구리,6196340,Silver 1,TERRAN
361,네모누룽지,7195524,Silver 1,PROTOSS
362,lllllllllll,6825981,Silver 1,PROTOSS
363,NOBLE,3855759,Silver 1,ZERG
364,JERRYZHENG,7266645,Silver 1,PROTOSS
365,dugong,7494371,Silver 1,ZERG
366,자가라,5478825,Silver 1,ZERG
367,lIlIllIl,7587354,Silver 1,TERRAN
368,yort,7594623,Silver 1,TERRAN
369,STAYCOFAPINK,7603378,Silver 1,PROTOSS
370,원강냉이,5221236,Silver 1,TERRAN
371,쏭재,3809136,Silver 1,PROTOSS
372,동구밖과수원샷,391162,Silver 1,PROTOSS
373,우리팀서폿뭐함,734234,Silver 1,ZERG
374,SoCrates,6685097,Silver 1,ZERG
375,아마긴,238122,Silver 1,PROTOSS
376,SpeaR,4154839,Silver 1,TERRAN
377,군단,7029793,Silver 1,PROTOSS
378,FRIDAY,4288766,Silver 1,PROTOSS
379,식혜,5899067,Silver 1,TERRAN
380,MudryKAA,7570098,Silver 1,PROTOSS
381,STAYCOFAPINK,7603378,Silver 1,TERRAN
382,SUPERLIGHT,7422419,Silver 1,ZERG
383,페르시안고양이,972437,Silver 1,TERRAN
384,RakShir,5247484,Silver 1,ZERG
385,TaviD,6015919,Silver 1,RANDOM
386,세인츠로우,4457801,Silver 1,PROTOSS
387,전국마도협회,5475999,Silver 1,TERRAN
388,페르시안고양이,972437,Silver 1,ZERG
389,곰알바,730385,Silver 1,ZERG
390,Beyond,566209,Silver 1,ZERG
391,謙仔,365511,Silver 1,TERRAN
392,lWYHNl,3564602,Silver 1,TERRAN
393,PuffyCat,1080157,Silver 1,ZERG
394,canyouspeake,2620575,Silver 1,TERRAN
395,vksdiddl,5309230,Silver 1,PROTOSS
396,Mangu,7212006,Silver 1,PROTOSS
397,TheMoeHawk,5694511,Silver 1,PROTOSS
398,죠죠,5494183,Silver 1,TERRAN
399,미네랄셔틀,5474210,Silver 1,ZERG
400,gusdn,4839824,Silver 1,PROTOSS
401,IIIIIIIIIIII,6224789,Silver 1,TERRAN
402,Lenodz,7551013,Silver 1,PROTOSS
403,semimuon,4797320,Silver 1,RANDOM
404,PopCon,4678151,Silver 1,TERRAN
405,Ryan,7541484,Silver 1,ZERG
406,쩡이바라기,6681974,Silver 1,TERRAN
407,shooting,5764108,Silver 1,PROTOSS
408,순두부,4671289,Silver 1,PROTOSS
409,VrtZ,7414088,Silver 1,TERRAN
410,hinohino,6229281,Silver 1,RANDOM
411,jumptosky,1114605,Silver 1,TERRAN
412,Whammy,5769524,Silver 1,TERRAN
413,BattleRoyal,7581869,Silver 1,TERRAN
414,maseffect,7291791,Silver 1,TERRAN
415,MULLAN,4813555,Silver 1,PROTOSS
416,KTDream,7617329,Silver 1,TERRAN
417,twelvepool,7428054,Silver 1,TERRAN
418,크리스,638173,Silver 1,ZERG
419,FoFiFu,227165,Silver 1,RANDOM
420,killerakira,335586,Silver 1,ZERG
421,jmcp,5152027,Silver 1,PROTOSS
422,Dnd,7347641,Silver 1,PROTOSS
423,하안갈매기쨩,2793847,Silver 1,RANDOM
424,스타비매니저,3103482,Silver 1,ZERG
425,MightyOwl,6626150,Silver 1,TERRAN
426,suning,3382565,Silver 1,RANDOM
427,jangkoon,5721565,Silver 1,TERRAN
428,ndddiiie,2706938,Silver 1,PROTOSS
429,SonComGao,7585802,Silver 1,PROTOSS
430,뮤미,7616478,Silver 1,PROTOSS
431,Joker,7453347,Silver 1,PROTOSS
432,Esport,524685,Silver 1,TERRAN
433,with,6538248,Silver 1,TERRAN
434,SOGYGRSDR,7006628,Silver 1,ZERG
435,jbomb,1651505,Silver 1,ZERG
436,HackersGRD,2671817,Silver 1,PROTOSS
437,球球的戰鬥內褲,1765091,Silver 1,PROTOSS
438,apple,4119747,Silver 1,ZERG
439,ejo,241978,Silver 1,TERRAN
440,BBangShuTTle,5692678,Silver 1,RANDOM
441,BBangShuTTle,5692678,Silver 1,RANDOM
442,土豆,1656507,Silver 1,ZERG
443,통감자,1104710,Silver 1,TERRAN
444,kaniji,5623526,Silver 1,ZERG
445,흰올빼미,5343270,Silver 1,PROTOSS
446,karakis,130452,Silver 1,PROTOSS
447,박윤수,5392447,Silver 1,PROTOSS
448,spooky,4367124,Silver 1,TERRAN
449,spooky,4367124,Silver 1,TERRAN
450,껍똘이아빠,1499817,Silver 1,PROTOSS
451,simP,7062508,Silver 1,TERRAN
452,존스칼지,922573,Silver 1,TERRAN
453,핵한방이면충분해,5840987,Silver 1,PROTOSS
454,IlllIIIlll,7575290,Silver 1,TERRAN
455,정마담,700388,Silver 1,RANDOM
456,Timmi,1689476,Silver 1,TERRAN
457,Euler,5050774,Silver 1,ZERG
458,발로게임하자,5982120,Silver 1,TERRAN
459,아이어의한프로브,7621383,Silver 1,TERRAN
460,uytey,1599526,Silver 1,PROTOSS
461,YOI,5238513,Silver 1,TERRAN
462,이태리수건,565407,Silver 1,PROTOSS
463,Achilles,1218181,Silver 1,TERRAN
464,lmis,5813706,Silver 1,PROTOSS
465,막강효효,5037950,Silver 1,TERRAN
466,taeyang,7536542,Silver 1,PROTOSS
467,Mbuilder,7240625,Silver 1,TERRAN
468,酒神杜康,7527825,Silver 1,PROTOSS
469,hot,4014895,Silver 1,ZERG
470,chix,1025393,Silver 1,ZERG
471,아르케,3383062,Silver 1,TERRAN
472,amogus,7479881,Silver 1,TERRAN
473,흑인,6293121,Silver 1,TERRAN
474,김벌레,7540362,Silver 1,PROTOSS
475,Torture,2821501,Silver 1,TERRAN
476,Yundan,407240,Silver 1,TERRAN
477,PLMPLM,5900492,Silver 1,PROTOSS
478,WECHAT,7625869,Silver 1,TERRAN
479,괴도백지헌,5403498,Silver 1,TERRAN
480,전광식,3090137,Silver 1,TERRAN
481,저그밖에못해,1349237,Silver 1,PROTOSS
482,방가르,5070077,Silver 1,ZERG
483,foxtrot,7226979,Silver 1,ZERG
484,천하무적,6944547,Silver 1,TERRAN
485,막강효효,5037950,Silver 1,ZERG
486,harry,4639702,Silver 1,PROTOSS
487,알타따가리,5390367,Silver 1,ZERG
488,vksdiddl,5309230,Silver 1,TERRAN
489,大領主之刃,1132364,Silver 1,TERRAN
490,lllllllllll,6301402,Silver 1,PROTOSS
491,김옥지,5699958,Silver 1,TERRAN
492,Pin,1043366,Silver 1,RANDOM
493,IaChay,7467602,Silver 1,TERRAN
494,TALMO,6481903,Silver 1,PROTOSS
495,저그,5616429,Silver 1,PROTOSS
496,오성중,5668670,Silver 1,ZERG
497,카노,975764,Silver 1,PROTOSS
498,유기농초코칩,6102979,Silver 1,PROTOSS
499,markman,7194278,Silver 1,ZERG
500,Xanxus,946288,Silver 1,ZERG
501,ARTISTz,862850,Silver 1,TERRAN
502,李克叔叔,1713333,Silver 1,TERRAN
503,Supersuper,160498,Silver 1,TERRAN
504,rtertertert,7081507,Silver 1,RANDOM
505,강서독고다이,248177,Silver 1,PROTOSS
506,적토마아,4351926,Silver 1,TERRAN
507,Asav,6597897,Silver 1,ZERG
508,크루,2254585,Silver 1,PROTOSS
509,ljm,5310206,Silver 1,ZERG
510,꼬봉마왕,418064,Silver 1,PROTOSS
511,用盡一生的愛,1763205,Silver 1,TERRAN
512,spyder,7279891,Silver 1,TERRAN
513,whacked,7038272,Silver 1,RANDOM
514,팔미리가우스소총,5282418,Silver 1,TERRAN
515,Zesttty,7504198,Silver 1,PROTOSS
516,꼬봉마왕,418064,Silver 1,ZERG
517,육식동물,2578974,Silver 1,RANDOM
518,먹고나니민선정,7612250,Silver 1,TERRAN
519,이혁,7471426,Silver 1,TERRAN
520,小比,1628098,Silver 1,ZERG
521,Enomoto,7605104,Silver 1,ZERG
522,앙마는천재,1312720,Silver 1,TERRAN
523,killerakira,335586,Silver 1,PROTOSS
524,hope,133358,Silver 1,TERRAN
525,goodgame,6908422,Silver 1,ZERG
526,Mkrtk,7609329,Silver 1,PROTOSS
527,RIFUTO,6173871,Silver 1,TERRAN
528,MajorJelly,7449088,Silver 1,ZERG
529,lIIIIIIIII,4007991,Silver 1,ZERG
530,BADPLAYER,7396996,Silver 1,TERRAN
531,소화좀잘됬음녀,2868356,Silver 1,ZERG
532,군단,7029793,Silver 1,ZERG
533,Rhys,5795059,Silver 1,PROTOSS
534,고고고,4111022,Silver 1,ZERG
535,helltool,1245813,Silver 1,TERRAN
536,rlaxorb,6895378,Silver 1,TERRAN
537,은둥이,658684,Silver 1,TERRAN
538,kirby,1440920,Silver 1,PROTOSS
539,방풍막서버,1002250,Silver 1,TERRAN
540,품바,3809490,Silver 1,TERRAN
541,阿霞在天上飛,905924,Silver 1,TERRAN
542,Legendforce,7214383,Silver 1,TERRAN
543,bogus,7549227,Silver 1,ZERG
544,니들이물알어,3875075,Silver 1,TERRAN
545,전투개구리,6460316,Silver 1,TERRAN
546,創記錄之夜,1473302,Silver 1,ZERG
547,tacolin,1684757,Silver 1,PROTOSS
548,www,6472458,Silver 1,PROTOSS
549,JAYONE,4809720,Silver 1,TERRAN
550,serpir,7520250,Silver 1,TERRAN
551,GAEKO,7592793,Silver 1,PROTOSS
552,nikeSB,170423,Silver 1,TERRAN
553,Wellenberg,1297555,Silver 1,PROTOSS
554,dkskEjrdlek,6035652,Silver 1,PROTOSS
555,방화동총잡이,5113246,Silver 1,PROTOSS
556,WNDS,7311209,Silver 1,PROTOSS
557,BronzeMaster,1769162,Silver 1,RANDOM
558,JJunipa,7534931,Silver 1,TERRAN
559,IlIlIllllIlI,4654009,Silver 1,PROTOSS
560,신봉동그녀,6236137,Silver 1,ZERG
561,eigerbonksme,7608475,Silver 1,ZERG
562,herringW,7609882,Silver 1,RANDOM
563,핑크빛돼지,3483972,Silver 1,TERRAN
564,한판할까,2937953,Silver 1,TERRAN
565,asdaSDAS,7494639,Silver 1,RANDOM
566,LonteSawah,7615443,Silver 1,TERRAN
567,skywalker,2769214,Silver 1,ZERG
568,max,1521491,Silver 1,PROTOSS
569,Humka,7193350,Silver 1,TERRAN
570,水水若水,1190756,Silver 1,PROTOSS
571,까미,7036870,Silver 1,ZERG
572,Jupiter,4257287,Silver 1,ZERG
573,takoyaki,6044201,Silver 1,PROTOSS
574,TheAceBlack,203089,Silver 1,TERRAN
575,루비는내꺼,6007077,Silver 1,PROTOSS
576,APDLDLD,7394679,Silver 1,ZERG
577,깜찍이해병,1975757,Silver 1,TERRAN
